tile_id,num_labelers,plant_type,production_type,plant_area_mean,plant_area_median,plant_area_max,kiln_area_mean,kiln_area_median,kiln_area_max
MGRS-50SNJ-0936-2020-03-2,1,Grinding,Wet,116782.83012868188,116782.83012868188,116782.83012868188,0.0,0.0,0.0
MGRS-50SPA-0363-2020-03,3,Integrated,Dry,355560.59344525135,358192.2856272639,383757.23182437866,483.56537239946624,495.7545996683224,515.1271154981198
MGRS-50SPA-0396-2020-03,3,Integrated,Dry,371796.5547298801,376220.99718026986,430799.5357340367,653.1819531048116,672.8373842524256,698.0547708369745
MGRS-50SPA-0453-2020-03,3,Integrated,Dry,71900.58051360035,76607.59242557608,93058.82107378622,304.47393028553955,302.97092395078766,336.6151659297151
MGRS-50SPA-0456-2020-03,3,Integrated,Dry,582950.3227848982,657005.1950645451,760865.70717205,606.8703361029417,594.7627308871167,882.9504045075399
MGRS-50SPA-0601-2020-03-1,3,Integrated,Dry,346870.7445729677,347264.0328337474,351450.48693796445,408.21104831110017,381.05198157679615,466.9618386275881
MGRS-50SPA-0601-2020-03-2,1,Grinding,Wet,103346.16748703673,103346.16748703673,103346.16748703673,0.0,0.0,0.0
MGRS-50SPA-0661-2020-03,3,Integrated,Dry,584948.006494811,554675.5422486259,660361.9079007223,817.7859181062756,823.0678635650422,1136.3289708236287
MGRS-50SPA-0681-2020-03,2,Integrated,Dry,503213.00464469544,503213.00464469544,506651.5581510987,709.0137659950067,709.0137659950067,882.8122147817289
MGRS-50SPA-0966-2020-03,3,Integrated,Wet,87576.49609560623,83565.5266448867,96208.89401562813,265.7326645299256,267.1989735011631,278.1490381694385
MGRS-50SPC-0517-2020-01-1,1,Grinding,Wet,80559.50612708007,80559.50612708007,80559.50612708007,0.0,0.0,0.0
MGRS-50SPC-0918-2020-01,2,Grinding,Wet,62677.328337303064,62677.328337303064,82635.06117815297,0.0,0.0,0.0
MGRS-50SPD-0351-2020-02,3,Integrated,Dry,875007.8456057499,395766.99463268963,1862030.9539476493,201.18631571923598,218.63418755540727,232.74913986995006
MGRS-50SPD-0699-2020-02,1,Grinding,Wet,25799.448451461107,25799.448451461107,25799.448451461107,0.0,0.0,0.0
MGRS-50SPD-0912-2020-02,2,Grinding,Wet,198325.1130140199,198325.1130140199,339349.7474725437,0.0,0.0,0.0
MGRS-50SPE-0349-2020-01,3,Integrated,Dry,724232.4358356161,285906.2532262188,1717383.9103093906,458.64130387194575,419.1553395107704,594.2199559499264
MGRS-50SPE-0395-2020-01,3,Integrated,Dry,257337.12033584356,261466.58908740795,262261.60555867356,408.0568970180019,391.92164268662,445.8986215312048
MGRS-50SPF-0145-2020-01,1,Grinding,Wet,32320.918415539014,32320.918415539014,32320.918415539014,0.0,0.0,0.0
MGRS-50SPF-0501-2020-01,2,,,272815.4744218366,272815.4744218366,404864.9947441374,75.5436164665591,75.5436164665591,151.0872329331182
MGRS-50SPF-0502-2020-01,2,,Wet,102777.31674837599,102777.31674837599,103184.59304910134,131.99723224210507,131.99723224210507,263.99446448421014
MGRS-50SPF-0537-2020-01,1,Grinding,Wet,434646.83429774013,434646.83429774013,434646.83429774013,0.0,0.0,0.0
MGRS-50SPF-0695-2020-01,3,Integrated,Dry,113547.43125344136,96400.59083654876,166458.07119062403,219.2841971275812,222.68287147908376,249.45659130125114
MGRS-50SPF-0771-2020-01,3,Integrated,Dry,559495.9052450465,424417.8710417928,847102.3236932153,676.2779826656182,648.6115369831392,787.4510911501326
MGRS-50SPF-0774-2020-01,3,Integrated,Dry,105766.33936323883,94481.75376332406,132772.95951795674,101.42365802603732,103.7996448028416,122.64710919866886
MGRS-50SPJ-0093-2020-03,3,Integrated,Dry,283616.9556070218,292619.45462210506,300970.73674717784,215.54696310778323,212.668717118847,232.59249050990726
MGRS-50SQA-0373-2020-01,3,Integrated,Dry,305949.43056775595,304834.98069300514,393886.34392203146,616.6889196915139,623.0745549536615,625.9556909846982
MGRS-50SQA-0426-2020-01-1,1,Grinding,Wet,84883.10722130671,84883.10722130671,84883.10722130671,0.0,0.0,0.0
MGRS-50SQA-0426-2020-01-2,1,Grinding,Wet,74932.25882860666,74932.25882860666,74932.25882860666,0.0,0.0,0.0
MGRS-50SQA-0426-2020-01-3,1,Grinding,Wet,93765.08340418115,93765.08340418115,93765.08340418115,0.0,0.0,0.0
MGRS-50SQA-0447-2020-01,3,Integrated,Dry,537231.8198808389,549366.6030104355,659514.9318474352,566.386488082384,769.1071182834066,930.0523459637452
MGRS-50SQA-1224-2020-01,2,Integrated,Dry,221449.78622041413,221449.78622041413,234217.28726292914,214.60678459619896,214.60678459619896,222.14994322822875
MGRS-50SQD-0210-2020-02,2,,,1038861.6803812333,1038861.6803812333,1182217.5197772374,628.2062252565569,628.2062252565569,1256.4124505131138
MGRS-50SQG-0032-2020-01,1,Grinding,Wet,490754.7558912051,490754.7558912051,490754.7558912051,0.0,0.0,0.0
MGRS-50SQG-0125-2020-01,2,Integrated,,113161.00253565541,113161.00253565541,146843.076337525,136.77843757168517,136.77843757168517,156.65755837069224
MGRS-50TKK-0648-2020-01,3,Integrated,Dry,278849.0815295467,372291.91070813814,434962.05722813605,166.17017679006028,98.34973689732034,326.2883849345473
MGRS-50TLK-0513-2020-01,3,Integrated,Dry,329261.68351324263,332337.4158834822,343987.05103221035,235.21052747883587,224.45038346434856,290.01680240065446
MGRS-50TLK-0813-2020-01,3,Integrated,Dry,161286.25674242788,163730.18888459695,169057.3722353763,237.81596610454122,234.85020167931154,290.305009215142
MGRS-50TLK-1021-2020-01,3,Integrated,Dry,189783.6921449269,195230.36552726623,211945.7966010046,189.04158276113122,193.7309328625821,209.77474630886752
MGRS-50TMK-0673-2020-01,3,Integrated,Dry,156488.16121792715,118230.63055228168,243915.5843794236,176.00966575881938,152.82586927705216,227.27463909201222
MGRS-50TMK-0710-2020-01,3,Integrated,Dry,365832.017685963,192814.72122572342,737462.9317135843,198.48936160183766,188.8009470317466,227.0493566972368
MGRS-50TMK-0778-2020-01,3,Integrated,Dry,235642.80370835203,220112.10759863077,361094.65830985794,348.62362166212506,281.5945510536527,505.50742867826455
MGRS-50TMP-0101-2020-01,1,Grinding,Wet,373808.60845124506,373808.60845124506,373808.60845124506,0.0,0.0,0.0
MGRS-50TNK-0028-2020-02,2,Integrated,Dry,170437.10929845372,170437.10929845372,174942.65537366614,267.3662984281534,267.3662984281534,279.7659913074151
MGRS-50TNK-0041-2020-02,3,Integrated,Dry,150853.6556398791,167747.06064574508,206905.95387064648,464.645982638449,452.660274833037,549.6651053988292
MGRS-50TNK-0050-2020-02,3,Integrated,Dry,248793.10390329023,276221.3769657395,280700.8867470629,327.6861084843276,346.04908573130126,433.28839392603294
MGRS-50TNK-0504-2020-02,3,Integrated,Dry,156081.49650161862,160209.2030386967,164731.50556790025,190.95452909991315,170.41393099471765,245.78983574457823
MGRS-50TNK-0542-2020-02,3,Integrated,Dry,270923.6915340248,301038.2088826916,361139.1145945433,181.96050593782218,187.28383338657815,220.2140123266409
MGRS-50TNK-0546-2020-02,3,Integrated,Dry,238873.94291670813,233931.0027484202,261036.30616822434,229.8960492872858,193.41660497843768,307.15798560912697
MGRS-50TNK-0549-2020-02-1,3,Integrated,Dry,330798.95100642584,266127.99987015803,566899.9530807096,381.9442695549211,378.9228164914544,424.0045786407869
MGRS-50TNK-0549-2020-02-2,3,Integrated,Dry,124631.77635911494,122181.44209024032,129785.41247940216,307.10871754311364,301.55210111966085,339.1569005748561
MGRS-50TNK-0550-2020-02,3,Integrated,Dry,1019302.5842189792,874803.2480081154,1463591.68247854,617.6780641747296,649.5754515127999,699.877308730491
MGRS-50TNL-0024-2020-01,1,Grinding,Wet,76264.21395089006,76264.21395089006,76264.21395089006,0.0,0.0,0.0
MGRS-50TNL-0048-2020-03,3,Integrated,Dry,268820.7932075891,261434.37028019124,301195.8722698811,289.35420678987043,241.9213689340213,495.612358369504
MGRS-50TNL-0088-2020-01,1,Grinding,Wet,51987.45764877002,51987.45764877002,51987.45764877002,0.0,0.0,0.0
MGRS-50TNL-0139-2020-03,2,Integrated,,247523.10555425895,247523.10555425895,434749.5742192384,831.3298614378392,831.3298614378392,848.9332082690071
MGRS-50TNL-0281-2020-03,3,Integrated,Dry,213231.21307756306,262567.22273597866,345967.46659038996,210.76571706599844,213.3179344842582,249.26278841637094
MGRS-50TNL-0323-2020-03,3,Integrated,Dry,248887.18007282488,254147.01021495525,257039.186552121,344.47029365683676,318.5814682568178,403.1003330476848
MGRS-50TPK-0410-2020-01,3,Integrated,Dry,147035.25235976186,147238.5715906772,153669.09583018508,232.12680402472407,228.28659854832134,266.2530814351376
MGRS-50TPK-0415-2020-01,1,Grinding,Wet,74776.11511232375,74776.11511232375,74776.11511232375,0.0,0.0,0.0
MGRS-50TPK-0441-2020-01,3,Integrated,Dry,751710.1925135965,767195.0469101731,979343.6495410881,520.7042691515272,474.0503669300006,658.0871173092536
MGRS-50TPK-0446-2020-01,3,Integrated,Dry,254959.32668305436,263232.464617178,268081.844179399,528.1443412251244,477.4318977160422,675.7855921365483
MGRS-50TPK-0591-2020-01-1,3,Integrated,Dry,344975.3384462393,396290.21323452494,543477.740856796,289.2071697206951,332.0858682562321,343.40236955889236
MGRS-50TPK-0592-2020-01,3,Integrated,Dry,356687.7140170082,239642.44869206173,725842.8311539576,282.00155675344917,319.62914938493446,352.68700040930156
MGRS-50TPL-0300-2020-04,3,Integrated,Dry,545346.6049217173,503351.9205950312,974113.4604323542,220.7241077339256,173.13114248361262,325.5204654521152
MGRS-50TPL-0356-2020-04,3,Integrated,Dry,205029.23121756918,206007.48791296687,210883.88019329714,328.72746190197387,314.5568308577467,400.50596274912846
MGRS-50TPM-0037-2020-08,1,Grinding,Wet,255551.95867481764,255551.95867481764,255551.95867481764,0.0,0.0,0.0
MGRS-50TPM-0234-2020-08,3,Integrated,Dry,393096.8279450102,406773.4796257807,425874.5639170174,446.06037233301925,521.0889662841817,554.4498492173145
MGRS-50TPM-0269-2020-08,1,Grinding,Wet,174403.125935151,174403.125935151,174403.125935151,0.0,0.0,0.0
MGRS-50TPN-0352-2020-01,2,Grinding,Wet,275939.57132108277,275939.57132108277,281697.77388693317,0.0,0.0,0.0
MGRS-50TQK-0333-2020-01,3,Integrated,Dry,357569.7680073123,358260.5194957192,418821.17937466456,355.3932736417429,364.0588832833146,373.599878633527
MGRS-50TQL-0075-2020-01,2,Integrated,Dry,209613.27500563062,209613.27500563062,268736.95929675753,249.5199360261894,249.5199360261894,287.7162671266202
MGRS-50TQM-0333-2020-01,3,Integrated,Dry,225588.66081771,268942.2078669319,269518.22726535087,487.4251995290556,570.8862386903104,702.416779597282
MGRS-50TQM-0411-2020-01,2,Grinding,Wet,468437.36227049585,468437.36227049585,488610.30363893654,0.0,0.0,0.0
MGRS-50TQM-0465-2020-01,3,Integrated,Dry,147239.82073104166,159850.5438489069,176676.84042501386,370.39615736091037,380.6031410338687,421.8348242343658
MGRS-50TQN-0135-2020-01-1,2,,,174662.0223841385,174662.0223841385,259090.56274388998,81.51730490465785,81.51730490465785,163.0346098093157
MGRS-50TQN-0135-2020-01-2,3,Integrated,Dry,549685.5105074131,584234.4882885218,656445.5615395068,185.34372206039316,189.83927481098056,210.3791474898905
MGRS-50TQN-0154-2020-01,3,Integrated,Dry,441849.42306044477,480275.5759596135,517146.9076146295,510.29028277157664,440.3274965812541,684.0135928078232
MGRS-50UNV-0114-2020-01,1,Grinding,Wet,188297.42052383278,188297.42052383278,188297.42052383278,0.0,0.0,0.0
MGRS-50UPV-0036-2020-01,1,Grinding,Wet,475109.8304322363,475109.8304322363,475109.8304322363,0.0,0.0,0.0
MGRS-50UPV-0046-2020-01,1,Grinding,Wet,284352.42838830216,284352.42838830216,284352.42838830216,0.0,0.0,0.0
MGRS-50UQV-0157-2020-01,3,Integrated,Dry,698518.4224513416,598749.9463471065,938874.7445579917,269.5606662998131,274.88402523439663,304.67537134038
MGRS-50UQV-0158-2020-01,1,Grinding,Wet,136065.33899600958,136065.33899600958,136065.33899600958,0.0,0.0,0.0
MGRS-50UQV-0185-2020-01,1,Grinding,Wet,772441.210777022,772441.210777022,772441.210777022,0.0,0.0,0.0
MGRS-50UQV-0424-2020-01,1,Grinding,Wet,332134.7053237814,332134.7053237814,332134.7053237814,0.0,0.0,0.0
MGRS-51RTL-0166-2020-01,1,Grinding,Wet,99132.33939272459,99132.33939272459,99132.33939272459,0.0,0.0,0.0
MGRS-51RTN-0475-2020-01,1,Grinding,Wet,74078.22392383392,74078.22392383392,74078.22392383392,0.0,0.0,0.0
MGRS-51RTP-0711-2020-01,3,Integrated,Dry,225691.0902566183,215531.03110092878,247784.60635115212,257.7935968622968,265.3479560927919,271.5795708368341
MGRS-51RTP-0972-2020-01,2,Integrated,Dry,102306.19590518269,102306.19590518269,123800.52956648218,234.1861179090024,234.1861179090024,297.1706476600693
MGRS-51RTP-1070-2020-01,3,Integrated,Dry,152589.29397376793,147247.16775635065,171895.42081859734,406.3390261002933,418.178218871679,513.4065424588634
MGRS-51RTP-1091-2020-01,1,Grinding,Wet,95578.01827423672,95578.01827423672,95578.01827423672,0.0,0.0,0.0
MGRS-51RTQ-0722-2020-01,3,Integrated,Dry,129893.60342170388,170269.74210401412,173984.87350259256,204.32155753106932,203.96735061824498,223.12629931439363
MGRS-51RTQ-0754-2020-01,3,Integrated,Dry,363484.2651621458,362892.08899817767,366058.3856529261,688.9010202916904,664.0249582413373,770.7507926608456
MGRS-51RUN-0180-2020-03-1,1,Grinding,Wet,133409.3376618764,133409.3376618764,133409.3376618764,0.0,0.0,0.0
MGRS-51RUN-0180-2020-03-2,1,Grinding,Wet,61935.431167526345,61935.431167526345,61935.431167526345,0.0,0.0,0.0
MGRS-51RUN-0207-2020-03-1,1,Grinding,Wet,83886.67383847696,83886.67383847696,83886.67383847696,0.0,0.0,0.0
MGRS-51RUN-0207-2020-03-2,1,Grinding,Wet,74933.0611870451,74933.0611870451,74933.0611870451,0.0,0.0,0.0
MGRS-51RUP-0126-2020-01,2,Grinding,Wet,25054.081085714908,25054.081085714908,41013.358714360686,0.0,0.0,0.0
MGRS-51RUP-0212-2020-01-1,1,Grinding,Wet,233434.606325823,233434.606325823,233434.606325823,0.0,0.0,0.0
MGRS-51RUP-0212-2020-01-2,1,Grinding,Wet,212597.584401844,212597.584401844,212597.584401844,0.0,0.0,0.0
MGRS-51RUQ-0184-2020-01,1,Grinding,Wet,377613.5163866985,377613.5163866985,377613.5163866985,0.0,0.0,0.0
MGRS-51RUQ-0219-2020-01,1,Grinding,Wet,15591.981246350624,15591.981246350624,15591.981246350624,0.0,0.0,0.0
MGRS-51RUQ-0541-2020-01,1,Grinding,Wet,299646.9390940642,299646.9390940642,299646.9390940642,0.0,0.0,0.0
MGRS-51RUQ-0544-2020-01-4,1,Grinding,Wet,230148.87506397406,230148.87506397406,230148.87506397406,0.0,0.0,0.0
MGRS-51RVP-0121-2020-01,1,Grinding,Wet,25025.50577861348,25025.50577861348,25025.50577861348,0.0,0.0,0.0
MGRS-51RVP-0141-2020-01,2,Grinding,Wet,282317.96400438825,282317.96400438825,501375.18641770195,0.0,0.0,0.0
MGRS-51RVP-0210-2020-01,1,Grinding,Wet,4673415.039730526,4673415.039730526,4673415.039730526,0.0,0.0,0.0
MGRS-51RVP-0221-2020-01,1,Grinding,Wet,726427.7631415754,726427.7631415754,726427.7631415754,0.0,0.0,0.0
MGRS-51STA-0958-2020-01,1,Grinding,Wet,145687.77653860726,145687.77653860726,145687.77653860726,0.0,0.0,0.0
MGRS-51STB-0066-2020-01-2,3,Integrated,Dry,381224.577336172,224013.60256750268,725829.737959883,333.60597545818547,345.2333855183664,349.82330898025356
MGRS-51STB-0067-2020-01,3,Integrated,Dry,311910.21316428843,279948.0073220399,377872.5284996827,355.64182998771844,372.61193464168315,388.7971504863096
MGRS-51STB-0083-2020-01,3,Integrated,Dry,279315.57729125425,276470.8647323565,321242.1863081265,434.6529422990159,460.1124829325094,597.8343423171035
MGRS-51STB-0182-2020-01,2,Grinding,Wet,38093.416074685345,38093.416074685345,39154.98033460947,0.0,0.0,0.0
MGRS-51STB-0193-2020-01,1,Grinding,Wet,198524.3693941772,198524.3693941772,198524.3693941772,0.0,0.0,0.0
MGRS-51STS-0255-2020-02-1,2,Grinding,Wet,249941.11838087614,249941.11838087614,260188.66821530042,0.0,0.0,0.0
MGRS-51STS-0255-2020-02-2,2,Grinding,Wet,216335.97567618662,216335.97567618662,220581.32454370466,0.0,0.0,0.0
MGRS-51STS-0277-2020-02,3,Integrated,Dry,680260.8026063913,825294.6536370578,935734.2956048299,564.4859693536731,525.8384038672879,668.7903590997189
MGRS-51SUB-0071-2020-01,3,Integrated,Dry,462203.4876700543,464108.4843562738,537395.9189312186,210.63699612077173,294.47223711927325,337.43875124304196
MGRS-51SUB-0079-2020-01,1,Grinding,Wet,106175.55404424775,106175.55404424775,106175.55404424775,0.0,0.0,0.0
MGRS-51SUB-0172-2020-01-1,3,Integrated,Dry,725696.4489977136,557729.7736207886,1109158.3477533546,254.6055353803134,278.25755584153745,291.81129251577323
MGRS-51SUB-0172-2020-01-2,3,Integrated,Dry,853699.989276784,737837.0837354267,1383426.226342189,712.1667581633181,658.3172408054659,947.3057670869215
MGRS-51SUB-0207-2020-01,3,Integrated,Dry,57881.62604235944,57319.14167094129,59299.889608630234,128.0884369344668,131.1775244353854,135.2410572305323
MGRS-51SUD-0075-2020-01,3,Integrated,Dry,487426.96898856596,486245.4443933061,494615.79761885526,1100.692979361993,1163.6618849866077,1274.5204518704654
MGRS-51SUD-0157-2020-01,3,Integrated,Dry,357081.7928062595,338214.8338415788,444736.62434170843,440.9180542324254,372.4040770587422,603.0787197548112
MGRS-51SUD-0261-2020-01,3,Integrated,Dry,498249.81862438726,544251.4968310619,558361.4251196674,384.06108380399826,386.3565098360886,438.72058631362336
MGRS-51SUD-0262-2020-01,3,Integrated,Dry,226106.2805847608,272525.101516792,284921.74680084933,314.65420195779024,352.4094455575868,396.55897415084155
MGRS-51SUD-0271-2020-01-1,2,Integrated,Dry,230363.10697012718,230363.10697012718,243540.43318089508,397.3489096975006,397.3489096975006,503.88165991168603
MGRS-51SVD-0060-2020-01,3,Integrated,Dry,193237.72007391264,162792.76537456398,254965.05110533081,557.2378642031889,557.298408481088,567.6294273932301
MGRS-51TTE-0283-2020-01-1,3,Integrated,Dry,271861.55908554303,246130.30100319374,334535.92381267896,447.49764248346804,485.91702268733366,613.0834472018975
MGRS-51TTE-0296-2020-01,1,Grinding,Wet,542164.6601674109,542164.6601674109,542164.6601674109,0.0,0.0,0.0
MGRS-51TTF-0084-2020-01,3,Integrated,Dry,253161.33121890915,235159.66965007051,302072.4663937613,253.07628053101593,239.38630491651068,285.4058127482713
MGRS-51TTG-0326-2020-01,3,Integrated,Dry,142883.1874227497,147205.8075439896,161205.70722618594,468.39519968993915,457.7697226182487,503.60487717064495
MGRS-51TTG-0448-2020-01,3,Integrated,Dry,249311.63088242363,261364.91705057054,277555.8827073345,220.73743102656277,228.97306352056046,265.10305731245546
MGRS-51TUF-0169-2020-05,3,Integrated,Dry,143140.9210128548,138739.67321265786,170052.56210869155,242.84531990148642,228.2254439022996,281.72544542783106
MGRS-51TUF-0308-2020-05,1,Grinding,Wet,148847.6496747401,148847.6496747401,148847.6496747401,0.0,0.0,0.0
MGRS-51TUF-0363-2020-05,1,Integrated,Dry,343424.6789590837,343424.6789590837,343424.6789590837,408.49625498014376,408.49625498014376,408.49625498014376
MGRS-51TUF-0471-2020-05,3,Integrated,Dry,280781.11766164744,305367.33976240584,355669.3479280351,316.564841762573,285.29207759165774,386.80914974421063
MGRS-51TUG-0191-2020-04,3,Integrated,Dry,313248.2819296047,331049.5791453212,361671.7054953778,600.5738817539042,590.0747714395153,652.6491045242333
MGRS-51TUH-0035-2020-02,2,Integrated,Dry,279708.8302808541,279708.8302808541,492807.4029156397,419.35057414620917,419.35057414620917,450.4017987349835
MGRS-51TUH-0168-2020-01-1,1,Integrated,Wet,411589.39891471376,411589.39891471376,411589.39891471376,2361.096849372911,2361.096849372911,2361.096849372911
MGRS-51TUH-0168-2020-01-2,3,Integrated,Wet,284676.39059734275,311207.2151311416,416715.4761288409,924.696360665154,1121.6133711310772,1652.4757108643848
MGRS-51TUH-0168-2020-01-3,3,Integrated,Dry,397119.9404646063,477252.5359328965,556168.4896825044,267.8266190149367,249.27021592373822,356.4398434634308
MGRS-51TUH-0369-2020-01,3,Integrated,Dry,212290.65478452892,198080.80078645327,246751.11634297582,355.02372051237626,347.4748354819037,418.1881363733672
MGRS-51TVE-0015-2020-01,1,Grinding,Wet,287032.01409729896,287032.01409729896,287032.01409729896,0.0,0.0,0.0
MGRS-51TVE-0019-2020-01,1,Grinding,Wet,109198.88365224648,109198.88365224648,109198.88365224648,0.0,0.0,0.0
MGRS-51TVE-0063-2020-01,1,Grinding,Wet,1697167.6579499433,1697167.6579499433,1697167.6579499433,0.0,0.0,0.0
MGRS-51TVF-0820-2020-01,1,Grinding,Wet,26869.74571001503,26869.74571001503,26869.74571001503,0.0,0.0,0.0
MGRS-51TVF-0823-2020-01-1,2,Integrated,,154118.8297994491,154118.8297994491,207435.0443822697,200.48796398823424,200.48796398823424,206.352758520679
MGRS-51TVF-0823-2020-01-2,1,Grinding,Dry,360798.08886704134,360798.08886704134,360798.08886704134,0.0,0.0,0.0
MGRS-51TVH-0135-2020-05,3,Integrated,Dry,148151.7527605175,150683.88268369378,157938.81078965202,358.94301024892894,363.0363276011482,378.4905954027091
MGRS-51TVM-0168-2020-01,3,Integrated,Dry,262563.2818555602,180841.62641199678,427163.51019624254,280.89991886113455,271.2930261384965,321.43138885431205
MGRS-51TWF-0133-2020-02,3,Integrated,Dry,257919.88983935758,246262.48612456737,310157.2884147328,538.3419783848105,505.8866612270557,701.7994766057036
MGRS-51TWF-0160-2020-02,3,Integrated,Dry,285326.8216014729,352819.98759271635,369427.9377876269,345.65742291377387,340.8430598773876,368.45979728240036
MGRS-51TWF-0161-2020-02,3,Integrated,Dry,344473.47923783207,360591.40890214563,364462.134461074,305.2295556382268,313.988928232572,321.69151024566634
MGRS-51TWF-0165-2020-02,3,Integrated,Dry,190423.6099776556,178818.10680451297,217787.31666211472,348.9530682451078,338.73915446487706,381.33848136498676
MGRS-51TWF-0184-2020-02,3,Integrated,Dry,388474.36669837806,140897.36534646267,898233.154484724,283.0480187702613,289.62972027709435,293.07306725386144
MGRS-51TWF-0214-2020-02,3,Integrated,Dry,210908.5401191361,229376.7832599443,241365.1750504354,356.59813578484477,381.3227308114148,550.8712010068786
MGRS-51TWF-0249-2020-02,3,Integrated,Dry,566883.0899984915,430358.74933869124,902604.1964893048,699.5185483725676,692.120786561914,728.6533957562035
MGRS-51TWF-0283-2020-02,3,Integrated,Dry,152723.36089292218,151875.52784746105,167236.23777150462,69.42506721506619,99.37571957689619,108.89948206830238
MGRS-51TWF-0313-2020-02,3,Integrated,Dry,257514.4806117554,148832.21214677408,580621.3865408953,483.0970851840372,437.07425255039254,662.8338189635331
MGRS-51TWF-0541-2020-02,3,Integrated,Dry,198426.58564229065,212106.68554798415,253696.78968346227,229.83510753049708,201.16423144639745,390.30197475172605
MGRS-51TWG-0163-2020-08,3,Integrated,Dry,224033.55878441603,223485.50390611833,227515.8804990896,279.4422889135069,267.96275785172134,302.6697841266944
MGRS-51TWG-0234-2020-08,3,Integrated,Dry,403345.9879492778,443278.2011357977,688117.5130219769,690.0901035203932,886.7701225320103,895.466051407
MGRS-51TWH-0425-2020-01,3,Integrated,Dry,121313.72639968465,119605.10077467139,126597.9024477771,178.44853226533286,194.4951884583975,210.9761425679903
MGRS-51TWN-0170-2020-03-1,3,Integrated,Dry,184327.20432107156,223093.03760252573,230747.11658523398,187.19369499275876,171.80957629973503,232.94051690030946
MGRS-51TWN-0170-2020-03-3,1,Grinding,Wet,42866.96541189252,42866.96541189252,42866.96541189252,0.0,0.0,0.0
MGRS-51TWN-0170-2020-03-4,1,Grinding,Wet,56032.18364167347,56032.18364167347,56032.18364167347,0.0,0.0,0.0
MGRS-51TWN-0245-2020-03,1,Grinding,Wet,328879.0715590338,328879.0715590338,328879.0715590338,0.0,0.0,0.0
MGRS-51TXF-0093-2020-01,1,Grinding,Wet,128675.92247392256,128675.92247392256,128675.92247392256,0.0,0.0,0.0
MGRS-51TXH-0006-2020-04,1,Grinding,Wet,117970.67846623615,117970.67846623615,117970.67846623615,0.0,0.0,0.0
MGRS-51TXH-0126-2020-02,3,Integrated,Dry,250358.03701083048,244967.4432807338,333313.6145601218,541.185030930636,555.6874694449117,587.0188838796427
MGRS-51TXJ-0108-2020-01,1,Grinding,Wet,96890.11578779008,96890.11578779008,96890.11578779008,0.0,0.0,0.0
MGRS-51TXJ-0632-2020-01,3,Integrated,Dry,240407.52813507253,154679.11504504358,418892.7935482559,233.43579828381792,248.70178419122487,265.649122776756
MGRS-51TXJ-0692-2020-01,3,Integrated,Dry,150091.11317109127,159641.0762679769,211751.1708536416,283.449599144139,272.5873703721677,318.8135764257941
MGRS-51TXN-0025-2020-01,1,Grinding,Wet,2338150.545812059,2338150.545812059,2338150.545812059,0.0,0.0,0.0
MGRS-51TYG-0314-2020-04,3,Integrated,Dry,235025.5021335067,231416.39041701896,280819.34428124095,291.06091210739766,327.916648386514,339.19352860849096
MGRS-51TYG-0387-2020-04,2,Integrated,Dry,222432.42285101302,222432.42285101302,272878.7114829371,224.33292523852512,224.33292523852512,288.47048163890094
MGRS-51TYG-0423-2020-04,3,Integrated,Wet,244378.66992989162,160958.11348316015,411288.6044690958,405.04700709246697,384.683239377915,459.27464244355326
MGRS-51TYH-0033-2020-03,3,Integrated,Dry,525383.1381887638,535047.9108420233,837014.7446438039,658.9751219658531,655.153506987675,692.6325543385569
MGRS-51TYH-0217-2020-03,3,Integrated,Dry,546709.5390308815,348920.7725160979,995489.8554674372,452.0514255396542,525.2763140069901,566.450015627678
MGRS-51TYJ-0262-2020-05,3,Integrated,Dry,375356.81518066453,391137.8063558481,396486.2355264543,284.85778166792016,281.3906207343141,292.27315571862806
MGRS-51TYJ-0406-2020-01,3,Integrated,Dry,365612.8876856307,352037.78763854195,396340.60157683084,593.9248618152792,581.240083309189,709.8465125840032
MGRS-51TYJ-0421-2020-01,3,Integrated,Dry,475265.3507479579,452029.30142290203,522068.0374287437,749.4525250540963,811.8692370166277,874.0267931797614
MGRS-51TYK-0230-2020-01-1,1,Grinding,Wet,423619.76371039514,423619.76371039514,423619.76371039514,0.0,0.0,0.0
MGRS-51TYK-0230-2020-01-2,1,Grinding,Wet,1529070.1043278761,1529070.1043278761,1529070.1043278761,0.0,0.0,0.0
MGRS-51TYL-0125-2020-01,2,Integrated,Dry,795998.4362032341,795998.4362032341,804742.0534786741,210.10748661494182,210.10748661494182,245.37753306680838
MGRS-51TYM-0031-2020-01-1,2,Grinding,Wet,52905.81968009057,52905.81968009057,53157.92745024401,0.0,0.0,0.0
MGRS-51TYM-0031-2020-01-2,2,Grinding,Wet,343312.14073332713,343312.14073332713,356444.3632996577,0.0,0.0,0.0
MGRS-51TYM-0031-2020-01-3,2,Grinding,Wet,145170.16525391705,145170.16525391705,149062.88501569183,0.0,0.0,0.0
MGRS-51TYM-0041-2020-01,2,Grinding,Wet,186827.3848245022,186827.3848245022,192505.4950398964,0.0,0.0,0.0
MGRS-51TYN-0179-2020-01,1,Grinding,Wet,173357.63376727104,173357.63376727104,173357.63376727104,0.0,0.0,0.0
MGRS-51UVP-0279-2020-01,3,Integrated,Dry,302138.38906185416,319686.90019897145,329851.9430995055,239.1231486758024,223.2449316239645,273.98910512611553
